# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-19 08:25:42 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04027000 BAD RIVER NEAR ODANAH, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04027000
#            TS   parameter     statistic     Description
#        152304       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	152304_00060_00003	152304_00060_00003_cd
USGS	04027000	2012-05-13	501	A
USGS	04027000	2012-05-14	426	A
USGS	04027000	2012-05-15	373	A
USGS	04027000	2012-05-16	321	A
USGS	04027000	2012-05-17	283	A
USGS	04027000	2012-05-18	259	A
USGS	04027000	2012-05-19	235	A
USGS	04027000	2012-05-20	265	A
USGS	04027000	2012-05-21	1200	A
USGS	04027000	2012-05-22	1090	A
USGS	04027000	2012-05-23	742	A
USGS	04027000	2012-05-24	631	A
USGS	04027000	2012-05-25	2330	A
USGS	04027000	2012-05-26	1680	A
USGS	04027000	2012-05-27	2090	A
USGS	04027000	2012-05-28	2210	A
USGS	04027000	2012-05-29	2010	A
USGS	04027000	2012-05-30	1680	A
USGS	04027000	2012-05-31	1350	A
USGS	04027000	2012-06-01	1000	A
USGS	04027000	2012-06-02	766	A
USGS	04027000	2012-06-03	606	A
USGS	04027000	2012-06-04	498	A
USGS	04027000	2012-06-05	426	A
USGS	04027000	2012-06-06	372	A
USGS	04027000	2012-06-07	356	A
USGS	04027000	2012-06-08	441	A
USGS	04027000	2012-06-09	507	A
USGS	04027000	2012-06-10	397	A
USGS	04027000	2012-06-11	321	A
USGS	04027000	2012-06-12	280	A
USGS	04027000	2012-06-13	246	A
USGS	04027000	2012-06-14	238	A
USGS	04027000	2012-06-15	375	A
USGS	04027000	2012-06-16	475	A
USGS	04027000	2012-06-17	423	A
USGS	04027000	2012-06-18	559	A
USGS	04027000	2012-06-19	780	A:e
USGS	04027000	2012-06-20	2220	A
USGS	04027000	2012-06-21	6120	A
USGS	04027000	2012-06-22	4770	A
USGS	04027000	2012-06-23	3230	A
USGS	04027000	2012-06-24	2230	A
USGS	04027000	2012-06-25	1570	A
USGS	04027000	2012-06-26	1100	A
USGS	04027000	2012-06-27	803	A
USGS	04027000	2012-06-28	615	A
USGS	04027000	2012-06-29	491	A
USGS	04027000	2012-06-30	405	A
USGS	04027000	2012-07-01	341	A
USGS	04027000	2012-07-02	294	A
USGS	04027000	2012-07-03	299	A
USGS	04027000	2012-07-04	306	A
USGS	04027000	2012-07-05	268	A
USGS	04027000	2012-07-06	237	A
USGS	04027000	2012-07-07	238	A
USGS	04027000	2012-07-08	236	A
USGS	04027000	2012-07-09	219	A
USGS	04027000	2012-07-10	188	A
USGS	04027000	2012-07-11	169	A
USGS	04027000	2012-07-12	155	A
USGS	04027000	2012-07-13	141	A
USGS	04027000	2012-07-14	134	A
USGS	04027000	2012-07-15	129	A
USGS	04027000	2012-07-16	121	A
USGS	04027000	2012-07-17	114	A
USGS	04027000	2012-07-18	113	A
USGS	04027000	2012-07-19	113	A
USGS	04027000	2012-07-20	106	A
USGS	04027000	2012-07-21	103	A
USGS	04027000	2012-07-22	96.9	A
USGS	04027000	2012-07-23	93.1	A
USGS	04027000	2012-07-24	88.0	A
USGS	04027000	2012-07-25	110	A
USGS	04027000	2012-07-26	189	A
USGS	04027000	2012-07-27	175	A
USGS	04027000	2012-07-28	159	A
USGS	04027000	2012-07-29	143	A
USGS	04027000	2012-07-30	157	A
USGS	04027000	2012-07-31	159	A
USGS	04027000	2012-08-01	133	A
USGS	04027000	2012-08-02	120	A
USGS	04027000	2012-08-03	110	A
USGS	04027000	2012-08-04	108	A
USGS	04027000	2012-08-05	109	A
USGS	04027000	2012-08-06	103	A
USGS	04027000	2012-08-07	102	A
USGS	04027000	2012-08-08	102	A
USGS	04027000	2012-08-09	111	A
USGS	04027000	2012-08-10	120	A
USGS	04027000	2012-08-11	122	A
USGS	04027000	2012-08-12	108	A
USGS	04027000	2012-08-13	104	A
USGS	04027000	2012-08-14	99.5	A
USGS	04027000	2012-08-15	94.9	A
USGS	04027000	2012-08-16	102	A
USGS	04027000	2012-08-17	107	A
USGS	04027000	2012-08-18	102	A
USGS	04027000	2012-08-19	102	A
USGS	04027000	2012-08-20	115	A
USGS	04027000	2012-08-21	113	A
USGS	04027000	2012-08-22	102	A
USGS	04027000	2012-08-23	99.2	A
USGS	04027000	2012-08-24	106	A
USGS	04027000	2012-08-25	104	A
USGS	04027000	2012-08-26	105	A
USGS	04027000	2012-08-27	96.9	A
USGS	04027000	2012-08-28	87.8	A
USGS	04027000	2012-08-29	83.4	A
USGS	04027000	2012-08-30	79.5	A
USGS	04027000	2012-08-31	77.9	A
USGS	04027000	2012-09-01	76.3	A
USGS	04027000	2012-09-02	73.3	A
USGS	04027000	2012-09-03	73.0	A
USGS	04027000	2012-09-04	69.7	A
USGS	04027000	2012-09-05	72.3	A
USGS	04027000	2012-09-06	75.8	A
USGS	04027000	2012-09-07	86.9	A
USGS	04027000	2012-09-08	95.3	A
USGS	04027000	2012-09-09	102	A
USGS	04027000	2012-09-10	98.1	A
USGS	04027000	2012-09-11	90.9	A
USGS	04027000	2012-09-12	86.4	A
USGS	04027000	2012-09-13	83.6	A
USGS	04027000	2012-09-14	81.3	A
USGS	04027000	2012-09-15	76.7	A
USGS	04027000	2012-09-16	76.6	A
USGS	04027000	2012-09-17	75.7	A
USGS	04027000	2012-09-18	73.5	A
USGS	04027000	2012-09-19	74.8	A
USGS	04027000	2012-09-20	82.7	A
USGS	04027000	2012-09-21	89.2	A
USGS	04027000	2012-09-22	97.7	A
USGS	04027000	2012-09-23	103	A
USGS	04027000	2012-09-24	103	A
USGS	04027000	2012-09-25	98.9	A
USGS	04027000	2012-09-26	92.3	A
USGS	04027000	2012-09-27	88.0	A
USGS	04027000	2012-09-28	85.1	A
USGS	04027000	2012-09-29	84.3	A
USGS	04027000	2012-09-30	84.2	A
USGS	04027000	2012-10-01	84.0	A
USGS	04027000	2012-10-02	83.0	A
USGS	04027000	2012-10-03	83.0	A
USGS	04027000	2012-10-04	77.4	A
USGS	04027000	2012-10-05	71.3	A
USGS	04027000	2012-10-06	74.5	A
USGS	04027000	2012-10-07	75.7	A
USGS	04027000	2012-10-08	79.1	A
USGS	04027000	2012-10-09	85.2	A
USGS	04027000	2012-10-10	90.5	A
USGS	04027000	2012-10-11	99.3	A
USGS	04027000	2012-10-12	107	A
USGS	04027000	2012-10-13	106	A
USGS	04027000	2012-10-14	105	A
USGS	04027000	2012-10-15	106	A
USGS	04027000	2012-10-16	107	A
USGS	04027000	2012-10-17	111	A
USGS	04027000	2012-10-18	125	A
USGS	04027000	2012-10-19	157	A
USGS	04027000	2012-10-20	164	A
USGS	04027000	2012-10-21	151	A
USGS	04027000	2012-10-22	141	A
USGS	04027000	2012-10-23	139	A
USGS	04027000	2012-10-24	156	A
USGS	04027000	2012-10-25	288	A
USGS	04027000	2012-10-26	642	A
USGS	04027000	2012-10-27	532	A
USGS	04027000	2012-10-28	403	A
USGS	04027000	2012-10-29	316	A
USGS	04027000	2012-10-30	269	A
USGS	04027000	2012-10-31	234	A
USGS	04027000	2012-11-01	216	A
USGS	04027000	2012-11-02	199	A
USGS	04027000	2012-11-03	185	A
USGS	04027000	2012-11-04	176	A
USGS	04027000	2012-11-05	167	A
USGS	04027000	2012-11-06	163	A
USGS	04027000	2012-11-07	164	A
USGS	04027000	2012-11-08	163	A
USGS	04027000	2012-11-09	169	A
USGS	04027000	2012-11-10	168	A
USGS	04027000	2012-11-11	296	A
USGS	04027000	2012-11-12	396	A
USGS	04027000	2012-11-13	389	A
USGS	04027000	2012-11-14	331	A
USGS	04027000	2012-11-15	295	A
USGS	04027000	2012-11-16	269	A
USGS	04027000	2012-11-17	245	A
USGS	04027000	2012-11-18	233	A
USGS	04027000	2012-11-19	224	A
USGS	04027000	2012-11-20	214	A
USGS	04027000	2012-11-21	202	A
USGS	04027000	2012-11-22	194	A
USGS	04027000	2012-11-23	213	A:e
USGS	04027000	2012-11-24	196	A
USGS	04027000	2012-11-25	192	A
USGS	04027000	2012-11-26	173	A
USGS	04027000	2012-11-27	142	A
USGS	04027000	2012-11-28	194	A
USGS	04027000	2012-11-29	203	A
USGS	04027000	2012-11-30	201	A
USGS	04027000	2012-12-01	206	A
USGS	04027000	2012-12-02	218	A
USGS	04027000	2012-12-03	254	A
USGS	04027000	2012-12-04	333	A
USGS	04027000	2012-12-05	324	A
USGS	04027000	2012-12-06	420	A
USGS	04027000	2012-12-07	353	A:e
USGS	04027000	2012-12-08	289	A:e
USGS	04027000	2012-12-09	245	A:e
USGS	04027000	2012-12-10	219	A:e
USGS	04027000	2012-12-11	193	A
USGS	04027000	2012-12-12	171	A
USGS	04027000	2012-12-13	222	A:e
USGS	04027000	2012-12-14	222	A:e
USGS	04027000	2012-12-15	213	A:e
USGS	04027000	2012-12-16	233	A:e
USGS	04027000	2012-12-17	232	A:e
USGS	04027000	2012-12-18	210	A:e
USGS	04027000	2012-12-19	188	A:e
USGS	04027000	2012-12-20	187	A:e
USGS	04027000	2012-12-21	178	A:e
USGS	04027000	2012-12-22	193	A:e
USGS	04027000	2012-12-23	195	A:e
USGS	04027000	2012-12-24	192	A:e
USGS	04027000	2012-12-25	188	A:e
USGS	04027000	2012-12-26	183	A:e
USGS	04027000	2012-12-27	181	A:e
USGS	04027000	2012-12-28	182	A:e
USGS	04027000	2012-12-29	182	A:e
USGS	04027000	2012-12-30	182	A:e
USGS	04027000	2012-12-31	182	A:e
USGS	04027000	2013-01-01	181	A:e
USGS	04027000	2013-01-02	181	A:e
USGS	04027000	2013-01-03	180	A:e
USGS	04027000	2013-01-04	180	A:e
USGS	04027000	2013-01-05	181	A:e
USGS	04027000	2013-01-06	182	A:e
USGS	04027000	2013-01-07	184	A:e
USGS	04027000	2013-01-08	187	A:e
USGS	04027000	2013-01-09	188	A:e
USGS	04027000	2013-01-10	193	A:e
USGS	04027000	2013-01-11	205	A:e
USGS	04027000	2013-01-12	211	A:e
USGS	04027000	2013-01-13	212	A:e
USGS	04027000	2013-01-14	201	A:e
USGS	04027000	2013-01-15	178	A:e
USGS	04027000	2013-01-16	151	A:e
USGS	04027000	2013-01-17	131	A:e
USGS	04027000	2013-01-18	124	A:e
USGS	04027000	2013-01-19	124	A:e
USGS	04027000	2013-01-20	128	A:e
USGS	04027000	2013-01-21	126	A:e
USGS	04027000	2013-01-22	122	A:e
USGS	04027000	2013-01-23	122	A:e
USGS	04027000	2013-01-24	117	A:e
USGS	04027000	2013-01-25	115	A:e
USGS	04027000	2013-01-26	115	A:e
USGS	04027000	2013-01-27	121	A:e
USGS	04027000	2013-01-28	130	A:e
USGS	04027000	2013-01-29	143	A:e
USGS	04027000	2013-01-30	145	A:e
USGS	04027000	2013-01-31	140	A:e
USGS	04027000	2013-02-01	128	A:e
USGS	04027000	2013-02-02	119	A:e
USGS	04027000	2013-02-03	118	A:e
USGS	04027000	2013-02-04	117	A:e
USGS	04027000	2013-02-05	119	A:e
USGS	04027000	2013-02-06	118	A:e
USGS	04027000	2013-02-07	117	A:e
USGS	04027000	2013-02-08	117	A:e
USGS	04027000	2013-02-09	117	A:e
USGS	04027000	2013-02-10	118	A:e
USGS	04027000	2013-02-11	125	A:e
USGS	04027000	2013-02-12	124	A:e
USGS	04027000	2013-02-13	123	A:e
USGS	04027000	2013-02-14	123	A:e
USGS	04027000	2013-02-15	123	A:e
USGS	04027000	2013-02-16	124	A:e
USGS	04027000	2013-02-17	123	A:e
USGS	04027000	2013-02-18	123	A:e
USGS	04027000	2013-02-19	131	A:e
USGS	04027000	2013-02-20	138	A:e
USGS	04027000	2013-02-21	138	A:e
USGS	04027000	2013-02-22	146	A:e
USGS	04027000	2013-02-23	148	A:e
USGS	04027000	2013-02-24	147	A:e
USGS	04027000	2013-02-25	145	A:e
USGS	04027000	2013-02-26	138	A:e
USGS	04027000	2013-02-27	137	A:e
USGS	04027000	2013-02-28	137	A:e
USGS	04027000	2013-03-01	138	A:e
USGS	04027000	2013-03-02	139	A:e
USGS	04027000	2013-03-03	139	A:e
USGS	04027000	2013-03-04	139	A:e
USGS	04027000	2013-03-05	139	A:e
USGS	04027000	2013-03-06	138	A:e
USGS	04027000	2013-03-07	138	A:e
USGS	04027000	2013-03-08	139	A:e
USGS	04027000	2013-03-09	141	A:e
USGS	04027000	2013-03-10	142	A:e
USGS	04027000	2013-03-11	142	A:e
USGS	04027000	2013-03-12	140	A:e
USGS	04027000	2013-03-13	140	A:e
USGS	04027000	2013-03-14	139	A:e
USGS	04027000	2013-03-15	139	A:e
USGS	04027000	2013-03-16	142	A:e
USGS	04027000	2013-03-17	144	A:e
USGS	04027000	2013-03-18	144	A:e
USGS	04027000	2013-03-19	144	A:e
USGS	04027000	2013-03-20	144	A:e
USGS	04027000	2013-03-21	144	A:e
USGS	04027000	2013-03-22	144	A:e
USGS	04027000	2013-03-23	144	A:e
USGS	04027000	2013-03-24	143	A:e
USGS	04027000	2013-03-25	143	A:e
USGS	04027000	2013-03-26	141	A:e
USGS	04027000	2013-03-27	139	A:e
USGS	04027000	2013-03-28	141	A:e
USGS	04027000	2013-03-29	157	A:e
USGS	04027000	2013-03-30	173	A:e
USGS	04027000	2013-03-31	228	A:e
USGS	04027000	2013-04-01	238	A:e
USGS	04027000	2013-04-02	218	A:e
USGS	04027000	2013-04-03	228	A:e
USGS	04027000	2013-04-04	245	A:e
USGS	04027000	2013-04-05	270	A:e
USGS	04027000	2013-04-06	303	A:e
USGS	04027000	2013-04-07	335	A:e
USGS	04027000	2013-04-08	381	A:e
USGS	04027000	2013-04-09	446	A:e
USGS	04027000	2013-04-10	515	A:e
USGS	04027000	2013-04-11	472	A:e
USGS	04027000	2013-04-12	504	A:e
USGS	04027000	2013-04-13	553	A:e
USGS	04027000	2013-04-14	603	A:e
USGS	04027000	2013-04-15	636	A:e
USGS	04027000	2013-04-16	737	A:e
USGS	04027000	2013-04-17	770	A:e
USGS	04027000	2013-04-18	706	A:e
USGS	04027000	2013-04-19	706	A:e
USGS	04027000	2013-04-20	748	A:e
USGS	04027000	2013-04-21	866	A
USGS	04027000	2013-04-22	1290	A
USGS	04027000	2013-04-23	1790	A
USGS	04027000	2013-04-24	1420	A
USGS	04027000	2013-04-25	1840	A
USGS	04027000	2013-04-26	2550	A
USGS	04027000	2013-04-27	4070	A
USGS	04027000	2013-04-28	5800	A
USGS	04027000	2013-04-29	8380	A
USGS	04027000	2013-04-30	9710	A
USGS	04027000	2013-05-01	11100	A
USGS	04027000	2013-05-02	9300	A
USGS	04027000	2013-05-03	5630	A
USGS	04027000	2013-05-04	3770	A
USGS	04027000	2013-05-05	3830	A
USGS	04027000	2013-05-06	4960	A
USGS	04027000	2013-05-07	7480	A
USGS	04027000	2013-05-08	8440	A
USGS	04027000	2013-05-09	7290	A
USGS	04027000	2013-05-10	6050	A
USGS	04027000	2013-05-11	4390	A
USGS	04027000	2013-05-12	3190	A
USGS	04027000	2013-05-13	2430	A
USGS	04027000	2013-05-14	1960	A
USGS	04027000	2013-05-15	1680	A
USGS	04027000	2013-05-16	1460	A
USGS	04027000	2013-05-17	1260	A
USGS	04027000	2013-05-18	2970	A
USGS	04027000	2013-05-19	6680	A
USGS	04027000	2013-05-20	9030	A
USGS	04027000	2013-05-21	10300	A
USGS	04027000	2013-05-22	11000	A
USGS	04027000	2013-05-23	8070	A
USGS	04027000	2013-05-24	4840	A
USGS	04027000	2013-05-25	2900	A
USGS	04027000	2013-05-26	2050	A
USGS	04027000	2013-05-27	1580	A
USGS	04027000	2013-05-28	1260	A
USGS	04027000	2013-05-29	1060	A
USGS	04027000	2013-05-30	922	A
USGS	04027000	2013-05-31	824	A
USGS	04027000	2013-06-01	746	A
USGS	04027000	2013-06-02	721	A
USGS	04027000	2013-06-03	661	A
USGS	04027000	2013-06-04	572	A
USGS	04027000	2013-06-05	542	A
USGS	04027000	2013-06-06	1430	A
USGS	04027000	2013-06-07	1760	A
USGS	04027000	2013-06-08	1410	A
USGS	04027000	2013-06-09	1100	A
USGS	04027000	2013-06-10	954	A
USGS	04027000	2013-06-11	807	A
USGS	04027000	2013-06-12	655	A
USGS	04027000	2013-06-13	537	A
USGS	04027000	2013-06-14	450	A
USGS	04027000	2013-06-15	391	A
USGS	04027000	2013-06-16	361	A
USGS	04027000	2013-06-17	390	A
USGS	04027000	2013-06-18	416	A
USGS	04027000	2013-06-19	359	A
USGS	04027000	2013-06-20	353	A
USGS	04027000	2013-06-21	4630	A
USGS	04027000	2013-06-22	4930	A
USGS	04027000	2013-06-23	2870	A
USGS	04027000	2013-06-24	1810	A
USGS	04027000	2013-06-25	1200	A
USGS	04027000	2013-06-26	866	A
USGS	04027000	2013-06-27	732	A
USGS	04027000	2013-06-28	680	A
USGS	04027000	2013-06-29	626	A
USGS	04027000	2013-06-30	544	A
USGS	04027000	2013-07-01	463	A
USGS	04027000	2013-07-02	395	A
USGS	04027000	2013-07-03	343	A
USGS	04027000	2013-07-04	296	A
USGS	04027000	2013-07-05	265	A
USGS	04027000	2013-07-06	238	A
USGS	04027000	2013-07-07	371	A
USGS	04027000	2013-07-08	837	A
USGS	04027000	2013-07-09	890	A
USGS	04027000	2013-07-10	822	A
USGS	04027000	2013-07-11	679	A
USGS	04027000	2013-07-12	510	A
USGS	04027000	2013-07-13	393	A
USGS	04027000	2013-07-14	336	A
USGS	04027000	2013-07-15	318	A
USGS	04027000	2013-07-16	285	A
USGS	04027000	2013-07-17	252	A
USGS	04027000	2013-07-18	221	A
USGS	04027000	2013-07-19	215	A
USGS	04027000	2013-07-20	221	A
USGS	04027000	2013-07-21	200	A
USGS	04027000	2013-07-22	182	A
USGS	04027000	2013-07-23	179	A
USGS	04027000	2013-07-24	174	A
USGS	04027000	2013-07-25	163	A
USGS	04027000	2013-07-26	196	A
USGS	04027000	2013-07-27	215	A
USGS	04027000	2013-07-28	222	A
USGS	04027000	2013-07-29	237	A
USGS	04027000	2013-07-30	227	A
USGS	04027000	2013-07-31	207	A
USGS	04027000	2013-08-01	209	A
USGS	04027000	2013-08-02	199	A
USGS	04027000	2013-08-03	187	A
USGS	04027000	2013-08-04	170	A
USGS	04027000	2013-08-05	184	A
USGS	04027000	2013-08-06	285	A
USGS	04027000	2013-08-07	273	A
USGS	04027000	2013-08-08	235	A
USGS	04027000	2013-08-09	196	A
USGS	04027000	2013-08-10	170	A
USGS	04027000	2013-08-11	154	A
USGS	04027000	2013-08-12	147	A
USGS	04027000	2013-08-13	139	A
USGS	04027000	2013-08-14	132	A
USGS	04027000	2013-08-15	126	A
USGS	04027000	2013-08-16	119	A
USGS	04027000	2013-08-17	113	A
USGS	04027000	2013-08-18	107	A
USGS	04027000	2013-08-19	101	A
USGS	04027000	2013-08-20	101	A
USGS	04027000	2013-08-21	96.0	A
USGS	04027000	2013-08-22	95.9	A
USGS	04027000	2013-08-23	96.1	A
USGS	04027000	2013-08-24	88.6	A
USGS	04027000	2013-08-25	84.0	A
USGS	04027000	2013-08-26	279	A
USGS	04027000	2013-08-27	1490	A
USGS	04027000	2013-08-28	2230	A
USGS	04027000	2013-08-29	1690	A
USGS	04027000	2013-08-30	1830	A
USGS	04027000	2013-08-31	1410	A
USGS	04027000	2013-09-01	1010	A
USGS	04027000	2013-09-02	770	A
USGS	04027000	2013-09-03	641	A
USGS	04027000	2013-09-04	522	A
USGS	04027000	2013-09-05	425	A
USGS	04027000	2013-09-06	349	A
USGS	04027000	2013-09-07	298	A
USGS	04027000	2013-09-08	264	A
USGS	04027000	2013-09-09	238	A
USGS	04027000	2013-09-10	226	A
USGS	04027000	2013-09-11	217	A
USGS	04027000	2013-09-12	207	A
USGS	04027000	2013-09-13	191	A
USGS	04027000	2013-09-14	176	A
USGS	04027000	2013-09-15	173	A
USGS	04027000	2013-09-16	174	A
USGS	04027000	2013-09-17	169	A
USGS	04027000	2013-09-18	161	A
USGS	04027000	2013-09-19	167	A
USGS	04027000	2013-09-20	242	A
USGS	04027000	2013-09-21	228	A
USGS	04027000	2013-09-22	208	A
USGS	04027000	2013-09-23	189	A
USGS	04027000	2013-09-24	174	A
USGS	04027000	2013-09-25	166	A
USGS	04027000	2013-09-26	159	A
USGS	04027000	2013-09-27	148	A
USGS	04027000	2013-09-28	139	A
USGS	04027000	2013-09-29	143	A
USGS	04027000	2013-09-30	146	A
USGS	04027000	2013-10-01	142	A
USGS	04027000	2013-10-02	138	A
USGS	04027000	2013-10-03	147	A
USGS	04027000	2013-10-04	162	A
USGS	04027000	2013-10-05	215	A
USGS	04027000	2013-10-06	565	A
USGS	04027000	2013-10-07	726	A
USGS	04027000	2013-10-08	600	A
USGS	04027000	2013-10-09	475	A
USGS	04027000	2013-10-10	386	A
USGS	04027000	2013-10-11	329	A
USGS	04027000	2013-10-12	285	A
USGS	04027000	2013-10-13	257	A
USGS	04027000	2013-10-14	234	A
USGS	04027000	2013-10-15	248	A
USGS	04027000	2013-10-16	852	A
USGS	04027000	2013-10-17	1200	A
USGS	04027000	2013-10-18	1130	A
